Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26580612,10/28/2013 04:24:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10002,575 GRAND STREET,GRAND STREET,MADISON STREET,FDR DRIVE EXIT 4 SOUTHBOUND,,,ADDRESS,NEW YORK,,N/A,Open,,,03 MANHATTAN,MANHATTAN,990033,199300,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.713707314838715,-73.97913959878325,"(40.713707314838715, -73.97913959878325)"
26580534,10/28/2013 04:20:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11366,75-27 196 STREET,196 STREET,75 AVENUE,UNION TURNPIKE,,,ADDRESS,Fresh Meadows,,N/A,Open,,,08 QUEENS,QUEENS,1046454,206151,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73229481022051,-73.77555528911174,"(40.73229481022051, -73.77555528911174)"
26578714,10/28/2013 04:14:00 PM,,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11221,524 PUTNAM AVENUE,PUTNAM AVENUE,THROOP AVENUE,MARCUS GARVEY BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Started,,10/28/2013 05:05:00 PM,03 BROOKLYN,BROOKLYN,1000793,188896,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68513719457849,-73.94035175764498,"(40.68513719457849, -73.94035175764498)"
26577686,10/28/2013 04:11:00 PM,10/29/2013 12:15:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11370,22-39 74 STREET,74 STREET,DITMARS BOULEVARD,ASTORIA BOULEVARD,,,ADDRESS,East Elmhurst,,N/A,Closed,,10/29/2013 12:15:00 PM,01 QUEENS,QUEENS,1013296,218984,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.767689170157084,-73.89514050326589,"(40.767689170157084, -73.89514050326589)"
26577791,10/28/2013 04:08:00 PM,10/28/2013 04:33:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10452,,,,,WEST 168 STREET,WOODYCREST AVENUE,INTERSECTION,BRONX,,N/A,Closed,,10/28/2013 04:33:00 PM,04 BRONX,BRONX,1005361,244666,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83820169354413,-73.9237060235498,"(40.83820169354413, -73.9237060235498)"
26576695,10/28/2013 04:07:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11365,70-20 PARSONS BOULEVARD,PARSONS BOULEVARD,JEWEL AVENUE,71 AVENUE,,,ADDRESS,Fresh Meadows,,N/A,Open,,,08 QUEENS,QUEENS,1036676,205809,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73141946734434,-73.81083885098589,"(40.73141946734434, -73.81083885098589)"
26573885,10/28/2013 04:06:00 PM,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11373,79-09 QUEENS BOULEVARD,QUEENS BOULEVARD,BARNWELL AVENUE,CORNISH AVENUE,,,ADDRESS,Elmhurst,,N/A,Started,,10/28/2013 04:35:00 PM,04 QUEENS,QUEENS,1016222,208226,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73815111497396,-73.88462846053623,"(40.73815111497396, -73.88462846053623)"
26579590,10/28/2013 04:01:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11238,351 PROSPECT PLACE,PROSPECT PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Started,,10/28/2013 07:50:00 PM,08 BROOKLYN,BROOKLYN,994008,185864,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67682512461999,-73.96482046933409,"(40.67682512461999, -73.96482046933409)"
26575800,10/28/2013 03:54:00 PM,10/29/2013 07:35:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11215,40 WINSOR PLACE,WINSOR PLACE,7 AVENUE,8 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/29/2013 07:35:00 PM,07 BROOKLYN,BROOKLYN,988643,180234,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66137631964942,-73.98416602955385,"(40.66137631964942, -73.98416602955385)"
26578708,10/28/2013 03:16:00 PM,10/29/2013 10:45:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11412,,,,,117 ROAD,195 STREET,INTERSECTION,Saint Albans,,N/A,Closed,,10/29/2013 10:45:00 AM,12 QUEENS,QUEENS,1051776,191633,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.692407482346084,-73.75649813927197,"(40.692407482346084, -73.75649813927197)"
26578668,10/28/2013 03:15:00 PM,10/28/2013 05:40:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11104,,,,,47 AVENUE,39 STREET,INTERSECTION,Sunnyside,,N/A,Closed,,10/28/2013 05:40:00 PM,02 QUEENS,QUEENS,1004603,209623,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.742019902322454,-73.9265515797801,"(40.742019902322454, -73.9265515797801)"
26578667,10/28/2013 03:08:00 PM,10/28/2013 09:40:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11357,150-51A 14 AVENUE,14 AVENUE,150 STREET,CLINTONVILLE STREET,,,ADDRESS,Whitestone,,N/A,Closed,,10/28/2013 09:40:00 PM,07 QUEENS,QUEENS,1036130,226829,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78911706271802,-73.8126466837573,"(40.78911706271802, -73.8126466837573)"
26580610,10/28/2013 02:50:00 PM,10/28/2013 02:55:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10003,15 UNION SQUARE WEST,UNION SQUARE WEST,EAST 14 STREET,EAST 15 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/28/2013 02:55:00 PM,05 MANHATTAN,MANHATTAN,986662,207345,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73579044874929,-73.99129656529927,"(40.73579044874929, -73.99129656529927)"
26575748,10/28/2013 02:41:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11379,,,,,65 DRIVE,69 PLACE,INTERSECTION,Middle Village,,N/A,Started,,10/28/2013 09:00:00 PM,05 QUEENS,QUEENS,1015703,199925,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71536877062049,-73.8865400774605,"(40.71536877062049, -73.8865400774605)"
26579585,10/28/2013 02:27:00 PM,10/28/2013 10:15:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11366,75-39 190 STREET,190 STREET,75 AVENUE,UNION TURNPIKE,,,ADDRESS,Fresh Meadows,,N/A,Closed,,10/28/2013 10:15:00 PM,08 QUEENS,QUEENS,1045244,205641,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73090341650056,-73.7799258203503,"(40.73090341650056, -73.7799258203503)"
26577685,10/28/2013 02:06:00 PM,10/28/2013 02:11:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11365,72-11 164 STREET,164 STREET,72 AVENUE,73 AVENUE,,,ADDRESS,Fresh Meadows,,N/A,Closed,,10/28/2013 02:11:00 PM,08 QUEENS,QUEENS,1038242,204688,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72833318358714,-73.80519749302562,"(40.72833318358714, -73.80519749302562)"
26578691,10/28/2013 01:57:00 PM,10/28/2013 09:05:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11360,214-31 26 AVENUE,26 AVENUE,BELL BOULEVARD,215 STREET,,,ADDRESS,Bayside,,N/A,Closed,,10/28/2013 09:05:00 PM,11 QUEENS,QUEENS,1046555,223073,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77874052826216,-73.77503405412817,"(40.77874052826216, -73.77503405412817)"
26573921,10/28/2013 01:48:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10010,106 EAST 23 STREET,EAST 23 STREET,PARK AVENUE SOUTH,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,,10/28/2013 09:00:00 PM,05 MANHATTAN,MANHATTAN,988166,208868,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73997016855134,-73.98586866149348,"(40.73997016855134, -73.98586866149348)"
26575798,10/28/2013 01:24:00 PM,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11414,153 BROADWAY,BROADWAY,BEND,DEAD END,,,ADDRESS,Howard Beach,,N/A,Open,,,10 QUEENS,QUEENS,1030867,178076,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65533146768351,-73.83199049249001,"(40.65533146768351, -73.83199049249001)"
26575745,10/28/2013 01:23:00 PM,10/28/2013 05:25:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11379,65-15 79 PLACE,79 PLACE,FURMANVILLE AVENUE,JUNIPER VALLEY ROAD,,,ADDRESS,Middle Village,,N/A,Closed,,10/28/2013 05:25:00 PM,05 QUEENS,QUEENS,1019400,200625,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71727618515609,-73.87320030878503,"(40.71727618515609, -73.87320030878503)"
26577679,10/28/2013 01:07:00 PM,10/28/2013 06:10:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11205,63 FLUSHING AVENUE,FLUSHING AVENUE,NORTH OXFORD STREET,CUMBERLAND STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/28/2013 06:10:00 PM,02 BROOKLYN,BROOKLYN,991146,193588,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69802842462896,-73.97513064206048,"(40.69802842462896, -73.97513064206048)"
26573882,10/28/2013 12:50:00 PM,10/28/2013 04:00:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11219,4210 14 AVENUE,14 AVENUE,42 STREET,43 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/28/2013 04:00:00 PM,12 BROOKLYN,BROOKLYN,988143,171534,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6374969413893,-73.98597323273965,"(40.6374969413893, -73.98597323273965)"
26580562,10/28/2013 12:47:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11219,4210 14 AVENUE,14 AVENUE,42 STREET,43 STREET,,,ADDRESS,BROOKLYN,,N/A,Started,,10/28/2013 01:20:00 PM,12 BROOKLYN,BROOKLYN,988143,171534,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6374969413893,-73.98597323273965,"(40.6374969413893, -73.98597323273965)"
26574864,10/28/2013 12:29:00 PM,,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11238,443 ST MARKS AVENUE,ST MARKS AVENUE,GRAND AVENUE,CLASSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Started,,10/28/2013 12:55:00 PM,08 BROOKLYN,BROOKLYN,995329,185846,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67677416396355,-73.96005803182477,"(40.67677416396355, -73.96005803182477)"
26573852,10/28/2013 12:28:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11357,7-17 PARSONS BOULEVARD,PARSONS BOULEVARD,BOULEVARD,8 AVENUE,,,ADDRESS,Whitestone,,N/A,Started,,10/28/2013 02:00:00 PM,07 QUEENS,QUEENS,1032824,227963,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79224837069588,-73.8245773483873,"(40.79224837069588, -73.8245773483873)"
26574863,10/28/2013 12:25:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11358,32-20 159 STREET,159 STREET,32 AVENUE,33 AVENUE,,,ADDRESS,Flushing,,N/A,Open,,,07 QUEENS,QUEENS,1038089,219561,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76915665444609,-73.80563044383895,"(40.76915665444609, -73.80563044383895)"
26573851,10/28/2013 12:08:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10466,4376 WHITEPLAINS ROAD,WHITEPLAINS ROAD,EAST 237 STREET,NEREID AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,12 BRONX,BRONX,1024397,266413,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89782447687278,-73.85478078652882,"(40.89782447687278, -73.85478078652882)"
26580574,10/28/2013 12:05:00 PM,10/28/2013 06:30:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11216,1369 ATLANTIC AVENUE,ATLANTIC AVENUE,NEW YORK AVENUE,BROOKLYN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/28/2013 06:30:00 PM,03 BROOKLYN,BROOKLYN,999515,186372,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67821168614491,-73.94496549275178,"(40.67821168614491, -73.94496549275178)"
26579620,10/28/2013 11:58:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10461,2035 EASTCHESTER ROAD,EASTCHESTER ROAD,STILLWELL AVENUE,SEMINOLE STREET,,,ADDRESS,BRONX,,N/A,Open,,,11 BRONX,BRONX,1027528,250546,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85425972668603,-73.84355789783318,"(40.85425972668603, -73.84355789783318)"
26574802,10/28/2013 11:54:00 AM,10/29/2013 02:40:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10036,6 TIMES SQUARE,TIMES SQUARE,WEST 41 STREET,WEST 42 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/29/2013 02:40:00 AM,05 MANHATTAN,MANHATTAN,987987,214496,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.755417690809765,-73.98651147637283,"(40.755417690809765, -73.98651147637283)"
26580601,10/28/2013 11:44:00 AM,,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,10017,844 2 AVENUE,2 AVENUE,EAST 44 STREET,EAST 45 STREET,,,ADDRESS,NEW YORK,,N/A,Started,,10/28/2013 12:15:00 PM,06 MANHATTAN,MANHATTAN,992323,213124,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75164900336006,-73.97086253884062,"(40.75164900336006, -73.97086253884062)"
26579561,10/28/2013 11:37:00 AM,10/30/2013 01:55:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10021,149 EAST 69 STREET,EAST 69 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/30/2013 01:55:00 PM,08 MANHATTAN,MANHATTAN,994479,219179,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7682661937957,-73.96307178747671,"(40.7682661937957, -73.96307178747671)"
26578686,10/28/2013 11:35:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10465,471 SWINTON AVENUE,SWINTON AVENUE,SAMPSON AVENUE,DEWEY AVENUE,,,ADDRESS,BRONX,,N/A,Started,,10/29/2013 09:30:00 AM,10 BRONX,BRONX,1033404,238280,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82056242412018,-73.82240717341276,"(40.82056242412018, -73.82240717341276)"
26576762,10/28/2013 11:30:00 AM,10/28/2013 01:30:00 PM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,11423,196-10 WOODHULL AVENUE,WOODHULL AVENUE,196 STREET,197 STREET,,,ADDRESS,Hollis,,N/A,Closed,,10/28/2013 01:30:00 PM,12 QUEENS,QUEENS,1049804,199084,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71287348109706,-73.76353669680829,"(40.71287348109706, -73.76353669680829)"
26580524,10/28/2013 11:19:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11378,56-26 64 STREET,64 STREET,56 AVENUE,56 ROAD,,,ADDRESS,Maspeth,,N/A,Open,,,05 QUEENS,QUEENS,1011463,203209,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72439661181331,-73.90182167309683,"(40.72439661181331, -73.90182167309683)"
26574815,10/28/2013 11:00:00 AM,,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,10019,65 WEST 54 STREET,WEST 54 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Assigned,,10/28/2013 02:00:00 PM,05 MANHATTAN,MANHATTAN,990530,216848,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76187188857365,-73.97733044223443,"(40.76187188857365, -73.97733044223443)"
26579559,10/28/2013 10:58:00 AM,10/29/2013 09:59:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10314,,,,,ROCKLAND AVENUE,KELLY BOULEVARD,INTERSECTION,STATEN ISLAND,,N/A,Closed,,10/29/2013 09:59:00 AM,02 STATEN ISLAND,STATEN ISLAND,942320,154330,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.59017719399541,-74.15096991413125,"(40.59017719399541, -74.15096991413125)"
26577670,10/28/2013 10:35:00 AM,10/28/2013 10:50:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11206,90 SCHOLES STREET,SCHOLES STREET,LEONARD STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/28/2013 10:50:00 AM,01 BROOKLYN,BROOKLYN,999109,197404,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70849265870197,-73.94640489884897,"(40.70849265870197, -73.94640489884897)"
26573861,10/28/2013 10:30:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11421,87-55 86 STREET,86 STREET,JAMAICA AVENUE,88 AVENUE,,,ADDRESS,Woodhaven,,N/A,Open,,,09 QUEENS,QUEENS,1023681,191293,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69164402973344,-73.85781174981054,"(40.69164402973344, -73.85781174981054)"
26575769,10/28/2013 10:30:00 AM,10/28/2013 10:30:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11104,,,,,39 STREET,47 AVENUE,INTERSECTION,Sunnyside,,N/A,Closed,,10/28/2013 10:30:00 PM,02 QUEENS,QUEENS,1004603,209623,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.742019902322454,-73.9265515797801,"(40.742019902322454, -73.9265515797801)"
26574780,10/28/2013 10:25:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,11207,195 COOPER STREET,COOPER STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,N/A,Started,,10/28/2013 06:01:00 PM,04 BROOKLYN,BROOKLYN,1010291,190336,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68906681429103,-73.90609976436073,"(40.68906681429103, -73.90609976436073)"
26580519,10/28/2013 10:09:00 AM,10/28/2013 12:30:00 PM,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11230,1510 AVENUE M,AVENUE M,EAST 15 STREET,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/28/2013 12:30:00 PM,14 BROOKLYN,BROOKLYN,995431,164408,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61793137129375,-73.9597258362938,"(40.61793137129375, -73.9597258362938)"
26579569,10/28/2013 10:09:00 AM,10/29/2013 04:30:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10018,333 WEST 38 STREET,WEST 38 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/29/2013 04:30:00 AM,04 MANHATTAN,MANHATTAN,986272,214405,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.755168477476765,-73.99270171456797,"(40.755168477476765, -73.99270171456797)"
26574845,10/28/2013 09:58:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10461,1730 MULFORD AVENUE,MULFORD AVENUE,ROBERTS AVENUE,LIBBY PLACE,,,ADDRESS,BRONX,,N/A,Started,,10/28/2013 12:00:00 PM,10 BRONX,BRONX,1029843,247630,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84624453273178,-73.83520944260606,"(40.84624453273178, -73.83520944260606)"
26573846,10/28/2013 09:50:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10306,91 LUKE COURT,LUKE COURT,BEND,SABLE LOOP,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,03 STATEN ISLAND,STATEN ISLAND,944243,144843,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56414616875268,-74.14398997366654,"(40.56414616875268, -74.14398997366654)"
26580593,10/28/2013 09:47:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11229,1824 EAST 24 STREET,EAST 24 STREET,AVENUE R,AVENUE S,,,ADDRESS,BROOKLYN,,N/A,Assigned,,10/28/2013 11:45:00 AM,15 BROOKLYN,BROOKLYN,998471,160080,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60604754661678,-73.9487848183611,"(40.60604754661678, -73.9487848183611)"
26573860,10/28/2013 09:44:00 AM,,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10451,808 MELROSE AVENUE,MELROSE AVENUE,EAST 158 STREET,EAST 159 STREET,,,ADDRESS,BRONX,,N/A,Open,,,01 BRONX,BRONX,1007879,239019,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82269592659557,-73.91462600743652,"(40.82269592659557, -73.91462600743652)"
26575767,10/28/2013 09:43:00 AM,10/29/2013 06:15:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10467,2802 OLINVILLE AVENUE,OLINVILLE AVENUE,BRITTON STREET,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,10/29/2013 06:15:00 PM,11 BRONX,BRONX,1020673,255065,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8666939486137,-73.86831287842655,"(40.8666939486137, -73.86831287842655)"
