Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26548521,10/24/2013 07:32:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10471,3902 MANHATTAN COLLEGE PARKWAY,MANHATTAN COLLEGE PARKWAY,HENRY HUDSON PARKWAY,DELAFIELD AVENUE,,,ADDRESS,BRONX,,,Open,,,08 BRONX,BRONX,1009694.0,263653.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89030380830008,-73.90797472720007,"(40.890303808300075, -73.90797472720007)"
26553837,10/24/2013 07:00:00 PM,10/25/2013 07:00:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11218,333 MCDONALD AVENUE,MCDONALD AVENUE,CATON AVENUE,ALBEMARLE ROAD,,,ADDRESS,BROOKLYN,,,Closed,,10/25/2013 07:00:00 PM,12 BROOKLYN,BROOKLYN,989783.0,174683.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64613939776511,-73.98006160894715,"(40.64613939776511, -73.98006160894715)"
26550699,10/24/2013 06:43:00 PM,10/27/2013 06:20:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11219,1463 43 STREET,43 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/27/2013 06:20:00 PM,12 BROOKLYN,BROOKLYN,988383.0,171088.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63627265771682,-73.98510876816445,"(40.63627265771682, -73.98510876816445)"
26552891,10/24/2013 06:36:00 PM,10/25/2013 11:55:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11379,,,,,79 STREET,62 AVENUE,INTERSECTION,Middle Village,,,Closed,,10/25/2013 11:55:00 AM,05 QUEENS,QUEENS,1017927.0,202605.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722716532768864,-73.87850407777006,"(40.722716532768864, -73.87850407777006)"
26550793,10/24/2013 06:31:00 PM,10/24/2013 06:32:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11238,,,,,PROSPECT PLACE,WASHINGTON AVENUE,INTERSECTION,BROOKLYN,,,Closed,,10/24/2013 06:32:00 PM,08 BROOKLYN,BROOKLYN,994366.0,185763.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67654750057022,-73.96352995988079,"(40.67654750057022, -73.96352995988079)"
26549637,10/24/2013 06:03:00 PM,10/25/2013 07:45:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10022,36 SUTTON PLACE,SUTTON PLACE,EAST 58 STREET,EAST 59 STREET,,,ADDRESS,NEW YORK,,,Closed,,10/25/2013 07:45:00 PM,06 MANHATTAN,MANHATTAN,995324.0,215535.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7582633354769,-73.96002721523732,"(40.7582633354769, -73.96002721523732)"
26553787,10/24/2013 05:42:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10075,59 EAST 79 STREET,EAST 79 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,,Started,,10/26/2013 04:50:00 PM,08 MANHATTAN,MANHATTAN,994913.0,222021.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77606622771821,-73.96150047372385,"(40.77606622771821, -73.96150047372385)"
26553836,10/24/2013 05:14:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10308,3745 AMBOY ROAD,AMBOY ROAD,FIELDWAY AVENUE,HIGHLAND ROAD,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,944195.0,140444.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.552071558439536,-74.14413667951622,"(40.552071558439536, -74.14413667951622)"
26549613,10/24/2013 05:12:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11223,18 PARKWAY COURT,PARKWAY COURT,EAST 3 STREET,OCEAN PARKWAY,,,ADDRESS,BROOKLYN,,,Open,,,15 BROOKLYN,BROOKLYN,993542.0,154055.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58951667932269,-73.96654429032989,"(40.58951667932269, -73.96654429032989)"
26552744,10/24/2013 05:02:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10306,36 BAY TERRACE,BAY TERRACE,AMBOY ROAD,DEAD END,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,945878.0,141992.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55632795868199,-74.13808924756643,"(40.55632795868199, -74.13808924756643)"
26547622,10/24/2013 04:49:00 PM,10/25/2013 01:03:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10468,,,,,SEDGEWICK AVENUE,GOULDEN AVENUE,INTERSECTION,BRONX,,,Closed,,10/25/2013 01:03:00 PM,08 BRONX,BRONX,1015219.0,260939.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88283707568967,-73.88800460429393,"(40.882837075689665, -73.88800460429393)"
26553785,10/24/2013 04:45:00 PM,10/24/2013 05:55:00 PM,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11378,68-03 59 DRIVE,59 DRIVE,68 STREET,69 STREET,,,ADDRESS,Maspeth,,,Closed,,10/24/2013 05:55:00 PM,05 QUEENS,QUEENS,1013630.0,202222.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72168060588186,-73.89400794496413,"(40.72168060588186, -73.89400794496413)"
26547499,10/24/2013 04:38:00 PM,10/26/2013 01:55:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10026,300 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST 112 STREET,MORNINGSIDE AVENUE,,,ADDRESS,NEW YORK,,,Closed,,10/26/2013 01:55:00 AM,10 MANHATTAN,MANHATTAN,995765.0,231783.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80285922439878,-73.95840753154688,"(40.80285922439878, -73.95840753154688)"
26552741,10/24/2013 03:56:00 PM,10/27/2013 11:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10013,136 BOWERY,BOWERY,GRAND STREET,BROOME STREET,,,ADDRESS,NEW YORK,,,Closed,,10/27/2013 11:00:00 AM,02 MANHATTAN,MANHATTAN,985740.0,201201.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71892686900973,-73.99462486050336,"(40.71892686900973, -73.99462486050336)"
26554947,10/24/2013 03:55:00 PM,10/28/2013 02:06:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10468,,,,,GOULDEN AVENUE,SEDGWICK AVENUE,INTERSECTION,BRONX,,,Closed,,10/28/2013 02:06:00 PM,08 BRONX,BRONX,1015219.0,260939.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88283707568967,-73.88800460429393,"(40.882837075689665, -73.88800460429393)"
26547480,10/24/2013 03:55:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10314,4435 VICTORY BOULEVARD,VICTORY BOULEVARD,UNNAMED STREET,BODY OF WATER,,,ADDRESS,STATEN ISLAND,,,Open,,,02 STATEN ISLAND,STATEN ISLAND,928825.0,153110.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58675443449385,-74.199548812936,"(40.58675443449385, -74.199548812936)"
26554766,10/24/2013 03:55:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10306,3461 AMBOY ROAD,AMBOY ROAD,JUNCTION COURT,BAY TERRACE,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,945737.0,142311.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55720294018847,-74.13859847953618,"(40.55720294018847, -74.13859847953618)"
26549648,10/24/2013 03:52:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10309,6461 AMBOY ROAD,AMBOY ROAD,MT LORETTO SR,GEORGIA COURT,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,923513.0,128971.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.52046289490036,-74.2184570009118,"(40.52046289490036, -74.2184570009118)"
26548522,10/24/2013 03:44:00 PM,10/24/2013 05:55:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10012,266 BOWERY,BOWERY,STANTON STREET,EAST HOUSTON STREET,,,ADDRESS,NEW YORK,,,Closed,,10/24/2013 05:55:00 PM,02 MANHATTAN,MANHATTAN,986221.0,202829.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72339524205391,-73.99288918772557,"(40.72339524205391, -73.99288918772557)"
26548523,10/24/2013 03:44:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10306,3461 AMBOY ROAD,AMBOY ROAD,JUNCTION COURT,BAY TERRACE,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,945737.0,142311.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55720294018847,-74.13859847953618,"(40.55720294018847, -74.13859847953618)"
26553840,10/24/2013 03:20:00 PM,10/24/2013 08:00:00 PM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11228,1370 BAYRIDGE PARKWAY,BAYRIDGE PARKWAY,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/24/2013 08:00:00 PM,10 BROOKLYN,BROOKLYN,982604.0,164936.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6193875236724,-74.00592905083116,"(40.6193875236724, -74.00592905083116)"
26549612,10/24/2013 03:19:00 PM,10/24/2013 06:40:00 PM,DEP,Department of Environmental Protection,Water System,High Water Pressure (WHP),,10018,966 6 AVENUE,6 AVENUE,WEST 35 STREET,WEST 36 STREET,,,ADDRESS,NEW YORK,,,Closed,,10/24/2013 06:40:00 PM,05 MANHATTAN,MANHATTAN,987821.0,212774.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75069130603669,-73.98711155996428,"(40.75069130603669, -73.98711155996428)"
26548535,10/24/2013 03:14:00 PM,,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,10462,2145 ELLIS AVENUE,ELLIS AVENUE,OLMSTEAD AVENUE,CASTLE HILL AVENUE,,,ADDRESS,BRONX,,,Open,,,09 BRONX,BRONX,1024972.0,242590.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83243502562312,-73.85284566816853,"(40.83243502562312, -73.85284566816853)"
26553013,10/24/2013 03:12:00 PM,10/27/2013 05:45:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10001,,,,,WEST 34 STREET,6 AVENUE,INTERSECTION,NEW YORK,,,Closed,,10/27/2013 05:45:00 AM,05 MANHATTAN,MANHATTAN,987639.0,212445.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74978835571634,-73.98776859948752,"(40.74978835571634, -73.98776859948752)"
26555051,10/24/2013 02:49:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10460,,,,,MOHEGAN AVENUE,EAST 181 STREET,INTERSECTION,BRONX,,,Open,,,06 BRONX,BRONX,1016673.0,247622.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84628075581039,-73.88281083512469,"(40.84628075581039, -73.88281083512469)"
26547736,10/24/2013 02:47:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10301,,,,,FOREST AVENUE,BRIGHTON AVENUE,INTERSECTION,STATEN ISLAND,,,Open,,,01 STATEN ISLAND,STATEN ISLAND,957283.0,169509.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63189855426972,-74.09715596638213,"(40.63189855426972, -74.09715596638213)"
26548738,10/24/2013 02:42:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11101,,,,,43 AVENUE,VERNON BOULEVARD,INTERSECTION,Long Island City,,,Open,,,02 QUEENS,QUEENS,997992.0,213624.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75301438357151,-73.95040069214215,"(40.75301438357151, -73.95040069214215)"
26554797,10/24/2013 02:35:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10308,23 ELMWOOD AVENUE,ELMWOOD AVENUE,OCEANVIEW PLACE,SYCAMORE STREET,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,941443.0,136875.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54226248899172,-74.15401706574633,"(40.54226248899172, -74.15401706574633)"
26548534,10/24/2013 02:33:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10468,2819 MORRIS AVENUE,MORRIS AVENUE,EAST 196 STREET,BEND,,,ADDRESS,BRONX,,,Open,,,07 BRONX,BRONX,1013622.0,256263.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8700083686276,-73.89380044429569,"(40.870008368627595, -73.89380044429569)"
26554796,10/24/2013 02:28:00 PM,10/25/2013 08:20:00 AM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11215,52 SHERMAN STREET,SHERMAN STREET,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/25/2013 08:20:00 AM,07 BROOKLYN,BROOKLYN,990505.0,178745.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.657288222824015,-73.97745608551303,"(40.657288222824015, -73.97745608551303)"
26554822,10/24/2013 02:12:00 PM,10/24/2013 08:00:00 PM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11434,161-05 BAISLEY BOULEVARD,BAISLEY BOULEVARD,161 STREET,LONG STREET,,,ADDRESS,Jamaica,,,Closed,,10/24/2013 08:00:00 PM,12 QUEENS,QUEENS,1044961.0,186088.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67723714524447,-73.78112319672758,"(40.67723714524447, -73.78112319672758)"
26548761,10/24/2013 02:05:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10022,,,,,EAST 55 STREET,1 AVENUE,INTERSECTION,NEW YORK,,,Started,,10/24/2013 02:05:00 PM,06 MANHATTAN,MANHATTAN,994259.0,215077.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.75700751230017,-73.96387212776169,"(40.75700751230017, -73.96387212776169)"
26547522,10/24/2013 02:02:00 PM,10/25/2013 12:30:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11237,183 WYCKOFF AVENUE,WYCKOFF AVENUE,HIMROD STREET,HARMAN STREET,,,ADDRESS,BROOKLYN,,,Closed,,10/25/2013 12:30:00 AM,04 BROOKLYN,BROOKLYN,1007281.0,195370.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7028923132246,-73.91693618763455,"(40.7028923132246, -73.91693618763455)"
26548737,10/24/2013 01:58:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10314,,,,,WESTPORT STREET,WESTPORT LANE,INTERSECTION,STATEN ISLAND,,,Open,,,02 STATEN ISLAND,STATEN ISLAND,939906.0,151830.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.58330345498378,-74.15964515226972,"(40.58330345498378, -74.15964515226972)"
26547477,10/24/2013 01:47:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10306,3461 AMBOY ROAD,AMBOY ROAD,JUNCTION COURT,BAY TERRACE,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,945737.0,142311.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55720294018847,-74.13859847953618,"(40.55720294018847, -74.13859847953618)"
26554821,10/24/2013 01:43:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10009,162 EAST 7 STREET,EAST 7 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,,Started,,10/27/2013 08:20:00 AM,03 MANHATTAN,MANHATTAN,989179.0,203592.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.725488338340575,-73.98221699912227,"(40.725488338340575, -73.98221699912227)"
26554795,10/24/2013 01:26:00 PM,10/27/2013 06:00:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10021,1370 1 AVENUE,1 AVENUE,EAST 73 STREET,EAST 74 STREET,,,ADDRESS,NEW YORK,,,Closed,,10/27/2013 06:00:00 AM,08 MANHATTAN,MANHATTAN,996609.0,219314.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76863401246622,-73.95538192341047,"(40.76863401246622, -73.95538192341047)"
26548509,10/24/2013 12:47:00 PM,10/24/2013 01:19:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10462,2044 COLDEN AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,LYDIG AVENUE,,,ADDRESS,BRONX,,,Closed,,10/24/2013 01:19:00 PM,11 BRONX,BRONX,1022908.0,250153.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.853202497726045,-73.8602605941486,"(40.853202497726045, -73.8602605941486)"
26554785,10/24/2013 12:38:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10024,375 WEST END AVENUE,WEST END AVENUE,WEST 77 STREET,WEST 78 STREET,,,ADDRESS,NEW YORK,,,Started,,10/26/2013 10:15:00 AM,07 MANHATTAN,MANHATTAN,989289.0,224720.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78347926413752,-73.98180430396337,"(40.78347926413752, -73.98180430396337)"
26550683,10/24/2013 12:36:00 PM,10/26/2013 01:00:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11235,149 OXFORD STREET,OXFORD STREET,SHORE BOULEVARD,ORIENTAL BOULEVARD,,,ADDRESS,BROOKLYN,,,Closed,,10/26/2013 01:00:00 PM,15 BROOKLYN,BROOKLYN,1001477.0,150445.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.5795960785274,-73.93798364863703,"(40.5795960785274, -73.93798364863703)"
26551726,10/24/2013 12:35:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10308,4163 AMBOY ROAD,AMBOY ROAD,SHERWOOD PLACE,ACACIA AVENUE,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,941159.0,139136.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.54846712139481,-74.15505327831019,"(40.54846712139481, -74.15505327831019)"
26549642,10/24/2013 12:32:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10314,110K DINSMORE STREET,DINSMORE STREET,VICTORY BOULEVARD,DEAD END,,,ADDRESS,STATEN ISLAND,,,Open,,,02 STATEN ISLAND,STATEN ISLAND,937099.0,159266.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60369925662069,-74.16980264873733,"(40.60369925662069, -74.16980264873733)"
26548533,10/24/2013 12:30:00 PM,10/24/2013 05:20:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11369,22-54 94 STREET,94 STREET,BEND,23 AVENUE,,,ADDRESS,East Elmhurst,,,Closed,,10/24/2013 05:20:00 PM,03 QUEENS,QUEENS,1018499.0,219371.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76873275737305,-73.87635510864861,"(40.76873275737305, -73.87635510864861)"
26551902,10/24/2013 12:30:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10452,,,,,WEST 168 STREET,WOODYCREST AVENUE,INTERSECTION,BRONX,,,Open,,,04 BRONX,BRONX,1005361.0,244666.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.83820169354413,-73.9237060235498,"(40.83820169354413, -73.9237060235498)"
26547475,10/24/2013 12:25:00 PM,10/25/2013 09:05:00 PM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,11217,542 STATE STREET,STATE STREET,3 AVENUE,FLATBUSH AVENUE,,,ADDRESS,BROOKLYN,,,Closed,,10/25/2013 09:05:00 PM,02 BROOKLYN,BROOKLYN,990033.0,189031.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68552130909968,-73.97914841629975,"(40.685521309099684, -73.97914841629975)"
26550620,10/24/2013 12:20:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10306,298 TIMBER RIDGE DRIVE,TIMBER RIDGE DRIVE,MEADOW LANE,DEAD END,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,944473.0,141577.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55518267403794,-74.14314296923777,"(40.55518267403794, -74.14314296923777)"
26547518,10/24/2013 12:11:00 PM,10/24/2013 01:17:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10462,2040 COLDEN AVENUE,COLDEN AVENUE,RADCLIFF AVENUE,LYDIG AVENUE,,,ADDRESS,BRONX,,,Closed,,10/24/2013 01:17:00 PM,11 BRONX,BRONX,1022913.0,250144.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.853177773540295,-73.86024257228212,"(40.853177773540295, -73.86024257228212)"
26549619,10/24/2013 12:05:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,10308,47 GREAVES LANE,GREAVES LANE,STERN COURT,BEND,,,ADDRESS,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,943969.0,141139.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.55397817454816,-74.14495407054382,"(40.553978174548156, -74.14495407054382)"
